commit_num,num_votes,num_yes_votes,perc_yes_votes
1,255,255,1.0
2,543,543,1.0
3,620,611,0.9854838709677419
4,902,893,0.9900221729490022
5,1304,1116,0.8558282208588958
6,1336,1131,0.8465568862275449
7,1387,1145,0.8255227108868061
8,1524,1255,0.823490813648294
9,1541,1270,0.8241401687216093
10,1570,1299,0.8273885350318472
11,2785,2514,0.9026929982046679
12,2883,2608,0.9046132500867152
13,2912,2637,0.9055631868131868
14,2951,2676,0.9068112504235852
15,2958,2683,0.9070317782285328
16,2963,2688,0.9071886601417483
17,3078,2803,0.9106562703053931
18,3178,2888,0.908747640025173
19,3325,3026,0.9100751879699248
20,3337,3038,0.9103985615822595
21,3371,3072,0.9113022841886681
22,3439,3107,0.9034603082291364
23,3956,3624,0.916076845298281
24,3971,3638,0.9161420297154369
25,3972,3639,0.9161631419939577
26,3975,3642,0.9162264150943397
27,4191,3789,0.9040801717967072
28,4210,3789,0.9
29,4237,3816,0.9006372433325466
30,4258,3816,0.896195396899953
31,4303,3861,0.8972809667673716
32,4307,3864,0.897144183886696
33,4315,3872,0.8973348783314021
34,4325,3882,0.8975722543352601
35,4332,3889,0.8977377654662974
36,4392,3949,0.8991347905282332
37,4407,3964,0.8994781030179261
38,4445,4002,0.9003374578177727
39,4474,4031,0.9009834599910594
40,4509,4031,0.893989798181415
41,4512,4034,0.8940602836879432
42,4659,4181,0.8974028761536811
43,4662,4184,0.8974688974688975
44,4689,4200,0.8957133717210493
45,4692,4203,0.8957800511508951
46,9067,8578,0.9460681592588508
47,9072,8583,0.9460978835978836
48,9408,8919,0.9480229591836735
49,9427,8938,0.948127718256073
50,9434,8938,0.9474242103031588
51,9449,8951,0.9472960101598052
52,9522,8951,0.9400336063852132
53,9580,8968,0.936116910229645
54,9586,8974,0.9361568954725642
55,9587,8975,0.9361635548138104
56,9591,8979,0.9361901782921489
57,9612,8995,0.9358094049105286
58,9637,9020,0.9359759261180866
59,9655,9037,0.9359917141377525
60,9669,9051,0.9360843934222773
61,9670,9052,0.9360910031023785
62,9690,9072,0.9362229102167182
63,9692,9074,0.9362360709863805
64,9702,9074,0.935271078128221
65,9721,9074,0.9334430614134348
66,9741,9074,0.9315265373164973
67,9761,9074,0.9296178670218216
68,9777,9074,0.9280965531349085
69,9791,9075,0.9268716167909304
70,9793,9076,0.9267844378637803
71,9812,9079,0.9252955564614758
72,9834,9082,0.9235306080943665
73,9849,9082,0.922124073510001
74,9863,9082,0.9208151677988442
75,9880,9082,0.9192307692307692
76,9898,9082,0.9175591028490604
77,9912,9082,0.9162631154156577
78,9932,9082,0.914418042690294
79,9949,9082,0.9128555633732033
80,10090,9082,0.9000991080277503
81,10098,9089,0.9000792236086353
82,10104,9095,0.9001385589865399
83,10117,9107,0.9001680340021746
84,10132,9122,0.9003158310303987
85,10145,9135,0.9004435682602268
86,10159,9149,0.9005807658234078
87,10176,9166,0.9007468553459119
88,10187,9177,0.9008540296456268
89,10264,9254,0.9015978176149649
90,10299,9289,0.9019322264297505
91,10311,9301,0.9020463582581709
92,10402,9392,0.9029032878292637
93,10416,9406,0.9030337941628265
94,10431,9421,0.9031732336305244
95,10469,9459,0.903524691947655
96,10489,9463,0.9021832395843264
97,10505,9463,0.9008091385054736
98,10522,9464,0.8994487739973389
99,10526,9464,0.8991069732091963
100,10544,9464,0.8975720789074355
101,10656,9554,0.8965840840840841
102,10806,9685,0.8962613362946511
103,10884,9742,0.8950753399485484
104,10904,9742,0.8934336023477623
105,10988,9800,0.8918820531488897
106,11056,9843,0.8902858176555717
107,11114,9886,0.88950872773079
108,11115,9887,0.8895186684660369
109,11117,9889,0.8895385445713772
110,11225,9997,0.8906013363028953
111,11278,10050,0.8911154460010641
112,11341,10113,0.8917203068512477
113,11423,10195,0.892497592576381
114,11513,10285,0.8933379657778164
115,11602,10374,0.8941561799689709
116,11634,10406,0.8944473096097645
117,11700,10472,0.895042735042735
118,11800,10572,0.8959322033898305
119,11855,10614,0.8953184310417546
120,11940,10699,0.8960636515912898
121,12385,11144,0.8997981429148163
122,12435,11194,0.9002010454362686
123,12586,11345,0.9013983791514381
124,12748,11507,0.9026513962974584
125,12788,11547,0.9029558961526432
126,12801,11559,0.9029763299742207
127,12805,11562,0.9029285435376806
128,12817,11574,0.9030194273230865
129,12869,11626,0.9034112984691895
130,12888,11645,0.9035536933581626
131,12899,11656,0.9036359407706024
132,12900,11657,0.9036434108527132
133,12945,11697,0.9035921205098494
134,13031,11782,0.9041516384007368
135,13080,11812,0.9030581039755352
136,13122,11843,0.9025301021185795
137,13141,11854,0.9020622479263374
